สำหรับเราคิดว่าประหยัดไป..,-1,,,,,,,,,,,,,,,,,,,,,,,,,
จากที่อ่านคุณดูเป็นผู้หญิงที่น่ารักมากเลย,1,,,,,,,,,,,,,,,,,,,,,,,,,
งุ้ยย ขอบคุณค่าาา ชมตรงๆแบบนี้เขินมากกกนะ อิอิ,1,,,,,,,,,,,,,,,,,,,,,,,,,
"อยากประหยัดได้เหมือนจขกทบ้างจังค่ะ
แก้ไขข้อความเมื่อ 23 กรกฎาคม เวลา 21:22 น.",1,,,,,,,,,,,,,,,,,,,,,,,,,
"ถ้าไม่อึดอัด และไม่ได้เสียสุขภาพเกินไป (เช่น สารอาหารไม่หลากหลายพอ เริ่มเหน็บชาเพราะขาดวิตามิน หรือ อื่นๆ) ประหยัดไว้ก่อนย่อมดีกว่า

เพราะเวลาปล่อยตามใจตัวเองแล้ว มันเพลินนักหนา  ใจคนเราปกติมีไหลลงต่ำเสมออยู่แล้ว การจะปรับดัดนิสัย เคี่ยวให้มันมีระเบียบยากกว่ามาก

เพราะงั้น ถ้าต้องเลลือกตึงกับหย่อน ให้ค่อนไปทางตึงไว้ก่อน  แล้วถ้ามันตึงไป ค่อยๆ ผ่อนจนได้ตรงกลาง


คนปกติ ไม่ขึงตัวเองเลย ปล่อยเอาตามสบาย หย่อน สุดๆ แต่ก็อยากจะได้ผลที่ดีๆ เหมือนคนที่เขามีระเบียบ  จะไปได้ได้ยังไง",1,,,,,,,,,,,,,,,,,,,,,,,,,
ชีวิตก็โชคดีไป ใครๆก็อยากเกิดมาโชคดีทั้งนั้น,1,,,,,,,,,,,,,,,,,,,,,,,,,
"คุณน้องจขคห

พอจะมีข้อแนะนำเรื่องการประหยัดบ้างมั้ยครับ..",1,,,,,,,,,,,,,,,,,,,,,,,,,
"เรารายได้หลังหักภาษี 10% ประมาณเดือนละ 50000 บาท
เก็บฝากทุกเดือน 1,500 มา 5 ปีเต็ม (จะไม่นำเงินก่อนนี้ออกมาใช้เด็ดขาดถ้าไม่จำเป็นจริงๆ)
ซื้อกองทุน/หุ้นเดือนละ 1,000 - 1,500 กำไรบ้างขาดทุนบ้างค่ะ 555555
ค่าผ่อนคอนโดติดรถไฟฟ้า 8,500 ผ่อนเพิ่มทุกเดือนเป็น 12,000 จะได้ลดต้นเยอะๆ ปีแรกโครงการฟรีค่าส่วนกลาง ถ้ามีค่าส่วนกลางจะผ่อนเหลือเดือนละ 11,000
ค่าน้ำมันรถ 4,000
ค่าทางด่วน 1,000
ให้คุณพ่อคุณแม่ 10,000
ค่าประกันชีวิตปีละ 27,500 (เหลือส่งอีก 5 ปี) เดือนละ 2,300 (ที่จริงค่าใช้จ่ายส่วนนี้ได้คืนภาษีรวมโบนัสนิดหน่อยก็ cover แล้วค่ะ)
ค่าใช้จ่ายส่วนตัว 3-5,000
รวมแล้วประมาณเดือนละ 38,000
ที่เหลือไว้ออมกับเที่ยวต่างประเทศปีละ 1-2 ครั้งค่ะ สำหรับเราที่บ้านไม่มีหนี้ ยกเว้นเราที่ซื้อคอนโดไว้เป็นสินทรัพย์ พ่อแม่มีเงินบำนาญคนละ 25,000 น้องชายมีงานทำ เงินเดือนไม่เยอะ ออมบ้าง เที่ยวบ้างค่ะ ไม่รวยแต่ไม่ลำบากค่ะ ^^",1,,,,,,,,,,,,,,,,,,,,,,,,,
เราใช้ตามสบาย เอาดอกเบี้ยมาใช้,1,,,,,,,,,,,,,,,,,,,,,,,,,
"ตรงข้ามเลยค่ะ แค่ไม่มีหนี้ และไม่เคยเป็นหนี้ คือใช้เต็มเงินที่มี (ไม่มีภาระค่ะ)
ตอนนี้พยามไม่ไปห้าง กทม ยิ่งลด คชจ ได้เยอะเลย
แต่อยากบอกว่า ลองหาเป้าหมาย แต่เป็นสิ่งที่ซื้อไว้มีมูลค่าไว้ก้อได้ ถือเป็นรางวัลชีวิตสักชิ้น
เดี๋ยวจะตึงมากไม่มีความสุข เก็บบ้าง ใช้บ้าง เช่นเดือนละครั้ง อยากเอาเงินไปเทั่ยวหรือกินของอร่อย

ปล อยุ่ ตจว ไม่ค่อยมีของน่าซื้อน่ะค่ะ เลยอาจไม่เปลือง",1,,,,,,,,,,,,,,,,,,,,,,,,,
"ผมทางสายกลาง เก็บส่วนนึง ใช้กิน เที่ยวบ้าง หาประสบการณ์ใหม่ๆ
ไม่งั้นจะทำงานหนักๆหาเงินไปทำไม  เกิดตายไปเสียก่อน เสียดายชีวิตแย่ ไม่ได้ทำอะไรหลายอย่าง
แต่ก็แล้วแต่คนครับ การดำเนินชีวิตไม่เหมือนกัน",1,,,,,,,,,,,,,,,,,,,,,,,,,
ผมเงินเดือน 4ok คิดว่าการบอกการใช้เงินกับผู้อื่นเป็นเรื่องอันตรายและโง่มากๆ เขาจะรู้วิถีชีวิตคุณ และบีบจนหลุดจากวงจรนั้นไป...,-1,,,,,,,,,,,,,,,,,,,,,,,,,
"การประหยัดเป็นสิ่งที่ดีเสมอ
ยกเว้นตึงเกินไป  
ในกรณีนี้ต้องดูว่า คุณมีเป้าหมายกำหนดไว้มั้ย
เช่นอีก10ปี จะปลดล็อค หรือผ่อนรถหมด จะปรับตัวเลขค่ากินค่าอยู่ใหม่ หรืออะไรก็ว่าไป
ถ้ากะจะประหยัดแบบนี้ไปเรื่อยๆๆแบบไม่มีจุดหมาย ถ้าลักษณะนี้ไม่เห็นด้วย
เพราะเวลาเป็นสิ่งที่เสียแล้วเสียเลย บางครั้งในช่วงเวลาต่างๆในชีวิต มันควรจะมีรางวัลให้ชีวิตตัวเองบ้าง",-1,,,,,,,,,,,,,,,,,,,,,,,,,
เศรษฐกิจแบบนี้????? แบบไหนครับ อาจจะเป็นแบบของคุณเองคนเดียว เพราะของผมใช้แหลกเหมือนเดิม ใช้เยอะก็หากลับมาให้เยอะ,1,,,,,,,,,,,,,,,,,,,,,,,,,
"ถ้าประหยัดแล้วมีความสุขดี ไม่ไปเบียดเบียนใคร ก็ถือว่าไม่เกินไปค่ะ
บางคนตัวเองประหยัดมาก พอไปเห็นคนอื่นฟุ่มเฟือย ก็ไปตัดสินคนอื่นว่า ไม่ดี อันนี้เกินไปค่ะ",1,,,,,,,,,,,,,,,,,,,,,,,,,
"เรื่องอาหารการกิน ควรกินให้ถูกต้องตามหลักโภชนาการ แปลง่ายๆคือ  อย่าประหยัดจนกระทบสุขภาพด้านโภชนาการ

กินน้ำเปล่าแทนน้ำหวาน นั้นดีแล้วครับ ถูกต้องแล้ว ดีกับสุขภาพด้วย

เก็บเงินไว้ลงทุนนะครับ จะได้มีรายได้ตอนแก่ๆ โดยไม่ต้องทำงานครับ",1,,,,,,,,,,,,,,,,,,,,,,,,,
1000อยู่ยังไง กินอะไรครับ,1,,,,,,,,,,,,,,,,,,,,,,,,,
"เขาบอกที่อยู่ อาหาร น้ำ ไฟ ไม่ต้องจ่ายไง
1000 นึงอาจจะค่าน้ำมัน ขนม ไรงี้",1,,,,,,,,,,,,,,,,,,,,,,,,,
"จขกท ประหยัดมากเลยค่ะ  ไม่ชอบเที่ยว ไม่ชอบกินอาหารใช่ไหมค่ะ

ของเราเงินเดือน 25K

รายจ่ายตายตัว
ผ่อนรถ 4900
ให้แม่ 2000
ค่าห้องหารครึ่ง 3000
ค่าโทร+เน็ต 1000
ค่าน้ำมัน 1500

เหลือ 12600 เป็นค่ากิน ค่าของใช้ส่วนตัวซื้อบ้างไม่ซื้อบ้าง ส่วนมากหมดไปกับการกิน

แต่เรามีเงินค่าคอมทุกเดือน 6000-12000 เราจะเอามาฝากหมดเลย แต่ถ้ามีพาพ่อแม่ไปเที่ยวเราจะใช้เงินตรงนี้ นานๆที ปีละสองสามครั้งเที่ยวในประเทศ",1,,,,,,,,,,,,,,,,,,,,,,,,,
"ยุคนี้ต้องประหยัด
ทานอาหารให้ครบ 5 หมู่นะ  คุณภาพชีวิตต้องได้  ต้องมีความสุขด้วย",1,,,,,,,,,,,,,,,,,,,,,,,,,
"ไม่กินขนมอะไรเลย
กินเปล่าแทนน้ำหวาน

ดีแล้ว ดีต่อสุขภาพ",1,,,,,,,,,,,,,,,,,,,,,,,,,
ราคาข้าวแคนทีนแถวไหนเนี่ย อยากเชิญคุณกินคนเดียวไปตรวจสอบ 555,1,,,,,,,,,,,,,,,,,,,,,,,,,
ค่าโทร เน็ต มันกลายเป็นปัจจัยที่สูบเงินทุกเดือน,-1,,,,,,,,,,,,,,,,,,,,,,,,,
"ค่าโทรคุณแพงมาก

แนะนำให้โทรไปขอย้ายค่าย เค้าน่าจะลดให้คุณ 50% เลยนะ",-1,,,,,,,,,,,,,,,,,,,,,,,,,
เดือนละ 1000   กินวันละเท่าไหร่ กี่มื้อ  จะทำบ้าง,1,,,,,,,,,,,,,,,,,,,,,,,,,
,undefined,,,,,,,,,,,,,,,,,,,,,,,,,
"มีน้องที่ทำงานครับ เก็บ 70% ใช้ 30% อยู่บ้านเลยไม่ต้องจ่ายค่าเช่าบ้าน มีแค่ค่า รฟฟ ข้าวเช้ากินบ้าน ข้าวเที่ยงห่อจากบ้านมากิน ข้าวเย็นกินบ้าน วันๆมีแค่ลูกชิ้น 2 ไม้หรือชาไข่มุกแก้วนึงซึ่งนานๆกินครั้ง แทลไม่กินไใ่เที่ยวไหนกับเพื่อนๆเลย แต่เปนคนเฟรนลี่ไม่ได้มี ปห กับสังคมนะครับ

ที่ทำแบบนี้เพราะเธอฝันว่าจะเก็บเงินให้ได้ล้านนึงไวๆ แล้วก็เรียบร้อยทะลุเป้าครับ ทำงานแค่ 3 ปี เอาเงินไปลงทุนเสี่ยงสูง รวมกับเงินเก้บระหว่างเรียน เลยได้ล้านนึงตั้งแต่อายุ 25",1,,,,,,,,,,,,,,,,,,,,,,,,,
"จขกท. ถามว่าประหยัดไปมั้ย
บอกเลยว่าถ้าไม่ได้รู้สึกลำบากเกิ๊นน ไรงี้ก็เก็บต่อไปค่ะ มีเงินเก็บเยอะไว้ก็ดี เผื่ออนาคตที่มันไม่แน่นอน

เราว่าดีแล้วที่เก็บตังค์เป็นค่ะ คนไทยเราว่าส่วนมากจะเก็บเงินกันไม่ค่อยอยู่

เราเองก็เก็บเงินไม่ค่อยอยู่ค่ะ แต่ตอนนี้ก็เริ่มเก็บบ้างแล้ว คิดว่าจะเก็บให้ได้เดือนละอย่างน้อย 50% ของเงินเดือนค่ะ

ปล. ไม่เกี่ยวกับเศรษฐกิจอะไรหรอกนะคะ แต่เก็บไว้เผื่ออนาคตค่ะ",1,,,,,,,,,,,,,,,,,,,,,,,,,
"เซลอะไรเงินน้อยขนาดนี้
เราผ่อน 0% 10 เดือน ค่าโทรจริงๆ เดือนไม่ถึง100ด้วย บริษัทมีโทรศัพท์ มีค่าโทรให้ต่างหาก",1,,,,,,,,,,,,,,,,,,,,,,,,,
"ประหยัดจัง เราใช้ชีวิตล่องลอยมาก ตอนนี้เหมือนไม่กระตือรือร้นอะไรแล้ว
-มีบ้านให้เช่า 4 หลัง
-มีที่ดินให้เช่า
-มีเงินฝาก ที่จะใช้ในชีวิตประจำวัน

ทุกวันนี้ฝากเงินเข้ากองทุนบ้าง ซื้อ LTF บ้าง มีประกันหลายตัว มีหุ้นปันผล ตอนนี้เบื่อเที่ยวแล้วด้วย คือ เที่ยวๆเราก็เบื่อนะ ธรรมชาติมันก็คล้ายๆกัน อยากมีคนมากระตุ้นเราเก็บเงินจัง ใช้เงินเยอะมาก ไม่มีจุดมุ่งหมายอะไรเลย",-1,,,,,,,,,,,,,,,,,,,,,,,,,
"พูดตามตรงนะ เศรษฐกิจแบบนี้ ควรจะซื้อของเก็บไว้ เพราะตอนนี้ของไม่แพง ถ้าเศรษฐกิจแย่ หรือดีกว่านี้ ของแพงแน่นอน

ถ้าทุกคนมีแต่จะเก็บเงิน ไม่เอาเงินออกมาใช้หมุนเวียนในตลาด เศรษฐกิจก็จะยิ่งแย่
และค่าของเงินที่คุณเก็บไว้ก็จะยิ่งลดลง",-1,,,,,,,,,,,,,,,,,,,,,,,,,
จขกท. เก่งมากแล้วครับ,1,,,,,,,,,,,,,,,,,,,,,,,,,
"อาจจะไม่ได้เป็นการประหยัดอะไรมากแต่ก็นับว่าลดไปเยอะค่ะพรี่
อาหารปกติทำกินเองกับทานมื้อละ 300-700 บาทวันละมื้อ
ตอนนี้ทำกินเองกับทานมื้อละ 40-50 บาทวันละมื้อ
นั่ง taxi,BTS —> รถเมล์
เที่ยวนอก2เดือนครั้ง —> เที่ยวนอกปีละ2ครั้ง
ซื้อขนมแพงๆเดือนละ7พัน-1หมื่น —> งดขนม
รพ.เอกชน —> ประกันสังคม
Iphone —> samsung",1,,,,,,,,,,,,,,,,,,,,,,,,,
ผมว่าถ้าจขกท. รู้สึกโอเคกับที่ประหยัดไม่ได้รู้สึกอึดอัดอะไรก็ดีแล้วครับ แต่อย่าลืมให้ความสุขตัวเองบ้างก็พอครับ เช่น ไปเที่ยวพักผ่อนบ้าง หรือ ทานอะไรอร่อยๆ บ้าง ครับ,1,,,,,,,,,,,,,,,,,,,,,,,,,
ประหยัดเงินกัน แต่อย่าลืมหารายได้เพิ่มนะครับ คลิปนี้แนะนำดีครับ,1,,,,,,,,,,,,,,,,,,,,,,,,,
"เราใช้เงินเท่ากันทุกเดือน แม้ว่าบางเดือนจะได้มากกว่าก็ตามค่ะ  และที่แบ่งไว้ใช้ก็มีออมขำๆ เอาไว้ใส่ กอช กองทุน สลาก

เงินส่วนอื่นที่ไม่ได้ใช้ ก็แบ่งตามเป้าหมายค่ะ
-ฉุกเฉิน มีพอแล้ว แต่ก็เก็บไปเรื่อยๆ
-ลูก
-พ่อแม่ มีให้อยู่แล้วทุกเดือน  เก็บเพิ่มไว้ให้ในโอกาสพิเศษค่ะ
-ลงทุนสลาก กองทุน หุ้น
-ค่าใช้จ่ายสิ่งของชิ้นใหญ่ ถ้ามีใช้ไป ก็ผ่อนกับตัวเองค่ะ
-ใช้จ่ายส่วนตัว เหลือก็ทบไปเรื่อยๆ เพราะบางเดือนของหมดพร้อมกันหลายอย่าง
-ค่าประกันชีวิต",1,,,,,,,,,,,,,,,,,,,,,,,,,
คิดว่าหลายคนก็อยากซื้อนะ แต่เงินไม่ค่อยมีมากกว่า รอเงินเดือนออก รายจ่ายมากกว่ารายได้กัน,1,,,,,,,,,,,,,,,,,,,,,,,,,
ผมคิดแบบคห.นี้. ทุกวันนี้ไม่มีเงินเก็บ เป็นหนี้นอกระบบ จะตาย5อยู่แล้วครัช,-1,,,,,,,,,,,,,,,,,,,,,,,,,
"กินใช้4000
น้ำมัน2000
ไฟฟ้า1000
น้ำ200
เน็ตบ้าน270
โทรศัพท์เอาเศษเหรียญที่เหลือแต่ละวันรวมๆ1เดือนเติม1ครั้ง
สำรองจ่าย1500
ดูหนัง4เรื่อง500
เก็บ12000
แก้ไขข้อความเมื่อ 21 กรกฎาคม เวลา 12:34 น.",-1,,,,,,,,,,,,,,,,,,,,,,,,,
"Net บ้านอะไร 270฿ ครับ??  คือถูกแท่
บอกหน่อย",1,,,,,,,,,,,,,,,,,,,,,,,,,
,undefined,,,,,,,,,,,,,,,,,,,,,,,,,
"เชียร์ RSI 90 เลยเหรอ เห็นปี 2013 ยังทำได้ 80% เองนะ
ยังไงก็ขอเชียร์ ด้วยคน ตอนนี้ port เต็ม 100% รอจังหวะขายกำไรสวย ๆ อยู่",1,,,,,,,,,,,,,,,,,,,,,,,,,
แค่ Rsi 70 ใครอยู่ถึง...จัดว่าหินละครับ...^^,1,,,,,,,,,,,,,,,,,,,,,,,,,
"ถ้าเจ้าจะดันจริงๆ 80-90มันก็ไปได้น่ะครับ
แค่ เลียๆขอบๆ ไปเรื่อยๆ ก็ ดันราคาได้สบายๆ

พอดูประกอบได้ แต่ก็ต้องดูอย่างอื่นๆ ประกอบด้วย

ลองดูครับ",1,,,,,,,,,,,,,,,,,,,,,,,,,
ระหว่างไดเวอรเจ้น.  /  ฝรั่งซื้อ. ดัน RSI. ไป90. อันไหนมีผลกว่ากันะ,1,,,,,,,,,,,,,,,,,,,,,,,,,
Rsi ovb ขายครับ ^^,1,,,,,,,,,,,,,,,,,,,,,,,,,
เกี่ยวกับพนันออนไลน์ครับสมมุติถ้าเจ้าของเว็บโดนจับพวกผู้เล่นจะโดนด้วยไหม(ผมเลิกไปนานเเล้วครับเเต่กลัวว่าจะโดนร่างเเหไปด้วย),1,,,,,,,,,,,,,,,,,,,,,,,,,
"ซื้อมาเมื่อ18เดือนที่แล้ว แต่เราไม่ได้ย้ายชื่อเข้าทะเบียนบ้านหลังนี้ เมื่อไม่กี่เดือนก่อนเราย้ายที่ทำงานตั้งใจจะปักหลักอยู่ทีนี้ ปัจจุบันเช่าบ้านอยู่ เดือนละ5พัน และทีส่งธนาคารอีก17100บ้านที่ซื้อก็ไม่มีคนเช่า เราเลยตัดสินใจจะขายเพื่อมาซื้อบ้านที่นี้
ขาย3.8ล. มีคนติดต่อมา3คน เจ้าแรกติดต่อมาขอซื้อเงินสด เราก็เลยให้คนแรกก่อน50/50ไม่รู้จะเขาจะเอาจริงมั้ยให้เวลาถึงสิ้นเดือน เราลองคำนวนคร่าวๆเองก็ยังงงๆอยู่ ภาษีเงินได้ถ้าไปซื้อหลังใหม่ก่อน1ปีเราจะได้คืนมั้ย",1,,,,,,,,,,,,,,,,,,,,,,,,,
ขอบคุณค่ะ,1,,,,,,,,,,,,,,,,,,,,,,,,,
"ภาษีธุรกิจเฉพาะ 3.3%
มีค่าปรับจากธนาคารเนื่องจากคุณปิดหนี้ก่อนด้วย",1,,,,,,,,,,,,,,,,,,,,,,,,,
ภงด. ซื้อขายภายในปีเดียวกันเอาไปหักลบได้,1,,,,,,,,,,,,,,,,,,,,,,,,,
จำเป็นต้องปีเดียวกันเท่านั้นหรอคะ,1,,,,,,,,,,,,,,,,,,,,,,,,,
เท่าที่ทราบต้องปีเดียวกันครับ,1,,,,,,,,,,,,,,,,,,,,,,,,,
"ขายบ้านเก่า แล้วซื้อบ้านใหม่ ภายใน 1 ปี
หรือซื้อบ้านใหม่ แล้วขายบ้านเก่าภายใน 1 ปี
สามารถขอคืนภาษีเงินได้จากการขายบ้านได้
แต่ต้องเข้าเงื่อนไขข้อใดข้อหนึ่งในนี้

1. มีชื่อในทะเบียนบ้านหลังเก่าไม่น้อยกว่า 1 ปี

2. มีชื่อในทะเบียนบ้านหลังเก่าน้อยกว่า 1 ปี
แต่พอรวมกับชื่อในทะเบียนบ้านหลังใหม่แล้วไม่น้อยกว่า 1 ปี
(นับถึงวันที่ขายบ้านหลังเก่า)
กรณีนี้คือ ซื้อบ้านใหม่ แล้วจึงขายบ้านเก่า


แต่กรณีของ จขกท ไม่เคยย้ายชื่อเข้าทะเบียนบ้าน
จึงไม่เข้าเงื่อนไขที่จะขอเงินภาษีคืนครับ",1,,,,,,,,,,,,,,,,,,,,,,,,,
"ถ้าจะย้ายตอนนี้ทันมั้ยคะ คือเราทำใจไว้แล้วโดนภาษีอ่วมแน่ๆ ทั้งธุรกิจค้าปรับธ. แต่ถ้าได้กลับมาคืนสักนิดก็ยังดี
แก้ไขข้อความเมื่อ 21 กรกฎาคม เวลา 22:04 น.",-1,,,,,,,,,,,,,,,,,,,,,,,,,
"ตอนนี้กำลังคิดที่จะซื้อบ้านซึ่งดูไว้ว่าจะหาบ้าน
- ราคาประมาณ 3.59 - 3.99 ล้าน ไม่เกิน 4 ล้าน
- บ้านเดี่ยวมีพื้นที
อยากถามผู้ที่เคยซื้อบ้าน...
- เราทำงานประจำรายได้ตอนนี้ปรับเป็น 25k แล้ว อายุ 26 ปี
- ภาระหนี้รถยนต์เดือนละ 7,000 บาท
ซึ่งเรามีแผนจะซื้อบ้านปี 2020 ซึ่งเราจะเอาเงินก้อนปิดรถประมาณ 3 แสนกว่าๆสิ้นปีหรือกลางปีหน้า แล้วก็ทำเรื่องกู้ซื้อบ้าน เรากำลังจะทำให้ภาระเป็น 0 ให้หมด แบบนี้เรามีสิทธิ์ที่จะกู้ได้ไหมและใช้สวัสดิการบริษัทร่วม (แบบกู้คนเดียว)

และถ้าให้แฟน (กู้ร่วม) 
- เงินเดือนประจำแฟน 27k อายุเท่ากัน
- แฟนมีภาระรถยนต์ 18k แต่ตรงนี้คือแฟนไม่ได้จ่ายแต่รถเป็นชื่อแฟนเพราะพ่อใช้ชื่อแฟนออกรถ 
- แฟนมีรายได้เสริมจากการทำงานช่วยพ่อเดือนละ 20k + แต่เป็นรายได้เสริมที่ได้ทุกเดือนเพราะพ่อเปิดโรงกลึงเล็กๆ (รายได้เสริมตรงนี้คือ วิ่งส่งของเสาร์อาทิตย์ และตอนเย็นหลังเลิกงานและบางทีลูกค้าโอนเงินค่าของที่สั่งจากพ่อให้) แต่ไม่รู้ว่าธนาคารจะเอามาคิดยังไง เพราะไม่มีเอกสารอะไรยืนยันที่มาของเงินเพราะเอาเข้าฝากเองบ้างลูกค้าโอนมาบ้างผ่านบัญชีนอกเหนือจากบัญชีที่ทำงานประจำ 

ใครมีคำแนะนำอะไรยังไงช่วยบอกหน่อยนะคะ  หากเขียนวกวนต้องขออภัยด้วยนะ",-1,,,,,,,,,,,,,,,,,,,,,,,,,
คุณมีเงินผ่อนได้เดือนละเท่าไร?,1,,,,,,,,,,,,,,,,,,,,,,,,,
"ตาม คห.1 ครับ
-เงินเดือนคุณ ไม่สามารถผ่อนได้แน่นอน

วงเงิน 4 ล้าน ผ่อนต้องมี 3หมื่น",-1,,,,,,,,,,,,,,,,,,,,,,,,,
ขอบคุณมากค่ะ,1,,,,,,,,,,,,,,,,,,,,,,,,,
"บ้าน 4 ล้านช่วงโปรผ่อนไม่ถึง 3 หมื่น แต่หลังโปรว่ากันอีกที

แต่ที่แน่ๆ คุณกู้เดี่ยวไม่ผ่าน กู้ร่วมก็ติดที่แฟนมีภาระรถ 18000.-

น่าจะยาก เว้นแต่แสดงรายรับ 2 หมื่น ของแฟนให้ได้

ไม่ทราบแต่งงานจดทะเบียนยัง ไม่แนะนำกู้ร่วมถ้ายังไม่จดทะเบียน",-1,,,,,,,,,,,,,,,,,,,,,,,,,
บางทีลูกค้าโอนเงินค่าของที่สั่งจากพ่อให้,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
อันนี้เอามานับเป็นรายได้เสริมไม่ได้นะคะ,,,,,,,,,,,,,,,,,,,,,,,,,,
"และไม่ควรเอามาหมุน ธุรกิจพังได้เลย""",-1,,,,,,,,,,,,,,,,,,,,,,,,,
"อยากบอกว่าผมกู้คอนโด 4 ล้าน ตอนเงินเดือนแสนกว่าบาท ยังรู้สึกอึดอัดเลย
คิดให้ดีๆนะครับ ผ่อนยาวววววววววววววว ไหวรึเปล่า นกน้อยทำรังแต่พอตัว
อย่าคาดว่าอนาคตเงินเดือนจะเพิ่มแล้วจะสบายขึ้น ให้คิดเผื่อกรณีเลวร้ายไว้ด้วย",-1,,,,,,,,,,,,,,,,,,,,,,,,,
จากสูตร ล้านละ7000พันครับ ลองคำณวนดูว่าต่อเดือนคุณมีเงินผ่อนได้ถึง28000ไหม เมื่อหักลบค่าใช้จ่ายทุกอย่างที่ต้องจ่ายแต่ละเดือนแล้ว,1,,,,,,,,,,,,,,,,,,,,,,,,,
แก้ไขข้อความเมื่อ 24 กรกฎาคม เวลา 06:59 น.,0,,,,,,,,,,,,,,,,,,,,,,,,,
ต้องทำงานทำเงินให้มีรายได้มากกว่านี้ 3 เท่าเป็นอย่างน้อย,1,,,,,,,,,,,,,,,,,,,,,,,,,
"ผ่อนเดือน3หมื่น แน่นอน

คุณก็เก็บเงินอีก4ปี   ค่อยหาทางอีกที่อย่ารีบร้อน ไม่งั้นจะไม่เหลืออะไรเลย",-1,,,,,,,,,,,,,,,,,,,,,,,,,
"กู้เดียวไม่ผ่าน กู้ร่วมก็ไม่ผ่าน
ทำงานเก็บเงินก่อนสถานเดียว หรือ หาบ้านที่ราคาถูกลงกว่านี้",-1,,,,,,,,,,,,,,,,,,,,,,,,,
"เรากู้บ้าน 4.8 ลบ. ผ่อนเดือนละ 3 หมื่นนิดๆ ในกรณีของคุณเราคิดว่ามันหนักมากค่ะ
ขนาดเรายังรู้สึกเหนื่อยเลยจริงๆ ลองลดราคาบ้านลงมาหน่อยดีมั้ยคะจะได้เบาขึ้น
และสามารถใช้ชีวิตที่มีคุณภาพได้เต็มที่ด้วยค่ะ",1,,,,,,,,,,,,,,,,,,,,,,,,,
"- กู้คนเดียวไม่ผ่านแน่ๆ ถ้าปิดรถหมด ไม่มีหนี้ คุณกู้คนเดียวได้เต็มที่ประมาณ 2 ล้าน

- บ้าน 4 ล้านผ่อนราวๆ 3 หมื่น.. ลองซ้อมผ่อนด้วยการเก็บเงินเดือนละ 30000 โดยไม่เอาออกมาใช้เลยซัก 1 ปี ถ้าทำได้ นอกจากจะมั่นใจได้ว่าพอผ่อนไหวแล้วยังเหลือเงินก้อนอีก 3 แสนกว่าบาทไว้เป็นค่าตกแต่ง หรือจ่ายส่วนต่างกรณีกู้ได้ไม่เต็ม",-1,,,,,,,,,,,,,,,,,,,,,,,,,
"ผมกู้ประมาณ 3.8  ล้าน    ขอบอกเป็นแนวทางดังนี้  
ปีแรกผ่อนน้อยหน่อยคือผ่อนประมาณ 14500  บาท ปีที่ 2 ผ่อน 19,000 บาท ผมผ่อนเดือนละประมาณในปีที่ 3  คือ  25,000  บาท ของ ธอส   แต่
ผมมีเงินดาวน์ไปประมาณ 4xx,xxx บาท   กู้เต็มแค่ 3.8 ล้านบาท
เฟอร์นิเจอร์ไม่ซื้อเลย   แม้แต่แอร์ก็ไม่ซื้อ     ย้ายมาตัวเปล่าพร้อมของนิดหน่อย   ของทยอยซื้อเมื่อมีเงิน
เพราะฉะนั้น  ลองทบทวนดูความสามารถในการผ่อนบ้านของคุณก่อน  พร้อมเงินสำรองจ่าย เวลาตกงาน  เวลาซื้อของเข้าบ้าน อื่น ๆ   ว่ามีกำลังเพียงพอจะผ่อนบ้านไหวหรือไม่  

ปล ผมผ่อนหมดแล้ว   ผ่อนหมดใน  3 ปี ครับ
แก้ไขข้อความเมื่อ 21 กรกฎาคม เวลา 13:27 น.",1,,,,,,,,,,,,,,,,,,,,,,,,,
ตึงสุดๆครับถ้าฝืนจะเอาให้ได้ สุดท้ายแล้วจะกลับมาทำให้ตัวเองและครอบครัวลำบากมากในอนาคตแน่นอนครับ แล้ว แฟนที่ว่า แต่งงานจดทะเบียนรึยังครับ ถ้ายังผมไม่อยากจะคิดว่าเวลาเงินตึงมือขึ้นมาชีวิตคู่ยังจะไปต่อได้อีกไหม คิดให้มากๆครับ,-1,,,,,,,,,,,,,,,,,,,,,,,,,
ไม่ผ่านค่ะ หาบ้านราคาไม่เกิน 2 ล้าน น่าจะพอไหว ถ้าจะกู้คนเดียว,-1,,,,,,,,,,,,,,,,,,,,,,,,,
"คิดง่ายๆ  ล้านละ 7 พัน  ถ้าบ้านราคา 3 ล้านก็ต้องมี 21000
ด้วยรายได้ขนาดนี้  โอกาสไม่ผ่านสูงมาก
เลือกบ้านให้เหมาะสมกับรายได้เถอะครับ",-1,,,,,,,,,,,,,,,,,,,,,,,,,
"ตกใจในความกล้าของคนรุ่นใหม่สมัยนี้

ช่างสวนทางกับเงินเดือนเสียจริง

เพื่อนผมเงินเดือนแสนห้า มั่นคงด้วย ไม่รวมภรรยา ยังอยู่ทาวน์เฮาส์หลังละสองล้านต้นๆ",-1,,,,,,,,,,,,,,,,,,,,,,,,,
